eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
0.0,1.0,0.390625,20,20,0.5222454492468387,
0.5,1.0,0.453125,20,20,0.5165944516193122,
1.0,1.0,0.434375,20,20,0.5148947529960424,
1.5,1.0,0.48125,20,20,0.5135072482516989,
2.0,1.0,0.4296875,20,20,0.5141952977282926,
2.5,1.0,0.36875,20,20,0.5253269482636824,
3.0,1.0,0.328125,20,20,0.5221804021857679,
3.5,1.0,0.3109375,20,20,0.5237526493147016,
4.0,1.0,0.34375,20,20,0.5185331508982927,
4.5,0.9523809523809523,0.31398809523809523,20,21,0.5142811818846634,
5.0,0.8695652173913043,0.29891304347826086,20,23,0.5130543798694145,
