eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
1.0,1.0,0.48359375,20,20,2.7676738499792464,
2.0,1.0,0.48515625,20,20,2.7460210999947776,
3.0,1.0,0.45625,20,20,2.7764639999872998,
