eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
1.00,1.000000e+00,3.571429e-01,10,10,5.673525,
1.50,1.000000e+00,4.232143e-01,10,10,5.651477,
2.00,1.000000e+00,3.089286e-01,10,10,5.655121,
2.50,1.000000e+00,3.357143e-01,10,10,5.657590,
