eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
1.00,6.451613e-01,2.227823e-01,20,31,1.970557,
1.50,5.000000e-01,1.773437e-01,20,40,1.992579,
2.00,4.761905e-01,1.428571e-01,20,42,1.979461,
2.50,2.272727e-01,7.066761e-02,20,88,1.988685,
3.00,1.923077e-01,5.498798e-02,20,104,2.006395,
3.50,1.176471e-01,3.419118e-02,20,170,1.983296,
