eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
8.00,3.030303e-01,3.409091e-02,10,33,38.461282,
10.00,0.000000e+00,0.000000e+00,0,300,38.575871,
12.00,0.000000e+00,0.000000e+00,0,300,38.559186,
