eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
2.0,0.16666666666666666,0.037037037037037035,3,18,2352.469732611098,
3.0,0.0,0.0,0,30,794.4101335331956,
