eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
2.0000,1.000000e+00,3.250000e-01,5,5,598.316546,
2.5000,8.333333e-01,2.291667e-01,5,6,599.363103,
3.0000,1.000000e+00,2.187500e-01,5,5,600.644382,
3.5000,1.000000e+00,2.343750e-01,5,5,600.276598,
4.0000,1.000000e+00,1.562500e-01,5,5,601.386259,
