eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
2.0,0.15789473684210525,0.06578947368421052,3,19,796.765012315901,
3.0,0.03333333333333333,0.004166666666666667,1,30,801.2637928666361,
