eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
1.0000,1.000000e+00,4.570312e-01,20,20,6.680219,
2.0000,1.000000e+00,4.941406e-01,20,20,6.618248,
3.0000,1.000000e+00,4.507813e-01,20,20,6.621652,
