eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
1.00,3.846154e-01,1.338141e-01,20,52,6.896138,
1.50,3.225806e-01,8.534946e-02,20,62,6.662794,
2.00,1.980198e-01,5.569307e-02,20,101,6.775968,
2.50,1.298701e-01,3.327922e-02,20,154,6.734958,
3.00,5.263158e-02,1.502193e-02,20,380,6.710403,
3.50,2.453988e-02,8.844581e-03,20,815,6.651991,
