eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
0.0,1.0,0.43203125,20,20,14.952776100835763,
0.5,1.0,0.4234375,20,20,14.946630503982306,
1.0,1.0,0.41171875,20,20,14.946229243651032,
1.5,0.9523809523809523,0.34151785714285715,20,21,14.954185723105358,
2.0,1.0,0.403125,20,20,14.97065785806626,
2.5,0.9090909090909091,0.2883522727272727,20,22,14.908452047331428,
3.0,0.8333333333333334,0.21549479166666666,20,24,14.899540658613356,
3.5,0.7407407407407407,0.20891203703703703,20,27,14.958237334482234,
4.0,0.5405405405405406,0.12880067567567569,20,37,14.920715270941523,
4.5,0.37037037037037035,0.08825231481481481,20,54,15.248515554790007,
5.0,0.26666666666666666,0.054375,20,75,15.004924143819759,
