eb_n0_db,bler,ber,num_errors,num_frames,avg_decode_time_ms,avg_iters
4.00,1.000000e+00,3.191406e-01,20,20,15.155592,
5.00,9.523810e-01,2.366071e-01,20,21,15.151418,
6.00,6.896552e-01,1.082974e-01,20,29,15.061438,
7.00,6.060606e-01,5.492424e-02,20,33,15.052939,
8.00,1.626016e-01,9.146341e-03,20,123,15.030190,
